"country","year","movi","movi_ave_global","movi_ave_10","movi_ave_5","change_global","change_10","change_5"
"Guatemala",2012,1.47238726697106,2.25677517062603,1.82717992811535,2.12464376198633,-0.347570247078437,-0.194174999235157,-0.306995698142578
"Guatemala",2013,1.76669257912288,2.25677517062603,1.82717992811535,2.12464376198633,-0.217160574027054,-0.0331042105168393,-0.168475858997086
"Guatemala",2014,1.2572708319791,2.25677517062603,1.82717992811535,2.12464376198633,-0.442890524344819,-0.311906390480158,-0.408243935066235
"Guatemala",2015,1.36690746863008,2.25677517062603,1.82717992811535,2.12464376198633,-0.394309417073701,-0.251903193770316,-0.35664157300791
"Guatemala",2016,1.04010240026283,2.25677517062603,1.82717992811535,2.12464376198633,-0.539120062201719,-0.430760822041404,-0.51045797941654
"Guatemala",2017,2.21760719122702,2.25677517062603,1.82717992811535,2.12464376198633,-0.0173557294979222,0.213677513146925,0.0437548312352292
"Guatemala",2018,2.0646186561662,2.25677517062603,1.82717992811535,2.12464376198633,-0.0851465032764112,0.129948191963641,-0.0282518448005649
"Guatemala",2019,1.04022148045486,2.25677517062603,1.82717992811535,2.12464376198633,-0.539067296559142,-0.430695650467331,-0.510401932283293
"Guatemala",2020,4.9897539727745,2.25677517062603,1.82717992811535,2.12464376198633,1.21101066589205,1.73084981724881,1.34851322468741
"Guatemala",2021,1.50243606563521,2.25677517062603,1.82717992811535,2.12464376198633,-0.334255319186965,-0.177729547858541,-0.292852716056933
"Guatemala",2022,1.02618863490086,2.25677517062603,1.82717992811535,2.12464376198633,-0.545285392954676,-0.438375707224782,-0.51700673154662
"Honduras",2000,0,1.40931808191317,1.12685748511947,0.661233989228847,-1,-1,-1
"Honduras",2001,1.81844511078648,1.40931808191317,1.12685748511947,0.661233989228847,0.290301411813232,0.613731225820175,1.75007809702464
"Honduras",2002,1.94509948667343,1.40931808191317,1.12685748511947,0.661233989228847,0.38017067377219,0.726127316328037,1.94162054334483
"Honduras",2003,2.55989079466498,1.40931808191317,1.12685748511947,0.661233989228847,0.816403853408231,1.27170767241572,2.87138416409962
"Honduras",2004,1.40234724289301,1.40931808191317,1.12685748511947,0.661233989228847,-0.00494624961506007,0.244476130665568,1.12080332489937
"Honduras",2005,1.91272777562998,1.40931808191317,1.12685748511947,0.661233989228847,0.35720090459169,0.697399893853652,1.89266402935618
"Honduras",2006,1.69705962048469,1.40931808191317,1.12685748511947,0.661233989228847,0.204170756243265,0.506010869071672,1.56650391257693
"Honduras",2007,1.78040571676811,1.40931808191317,1.12685748511947,0.661233989228847,0.263310064361896,0.579974167344997,1.69255021031886
"Honduras",2008,1.27562208254125,1.40931808191317,1.12685748511947,0.661233989228847,-0.0948657376129211,0.13201722434848,0.929153829537594
"Honduras",2009,1.31570978132312,1.40931808191317,1.12685748511947,0.661233989228847,-0.0664209888394928,0.167591996945052,0.989779416598872
"Honduras",2010,1.05990596324105,1.40931808191317,1.12685748511947,0.661233989228847,-0.247929919552148,-0.0594143649596657,0.60292117541802
"Honduras",2011,2.2450487272492,1.40931808191317,1.12685748511947,0.661233989228847,0.593003563965853,0.992309370879478,2.39524096434826
"Honduras",2012,2.13347873055292,1.40931808191317,1.12685748511947,0.661233989228847,0.513837619720802,0.893299515445584,2.22651098598403
"Honduras",2013,1.10114053488033,1.40931808191317,1.12685748511947,0.661233989228847,-0.218671392205856,-0.0228218302480482,0.665281205771828
"Honduras",2014,4.51051797354931,1.40931808191317,1.12685748511947,0.661233989228847,2.20049677318141,3.0027403936276,5.82136436877606
"Honduras",2015,1.39901797996892,1.40931808191317,1.12685748511947,0.661233989228847,-0.00730857148321518,0.241521663957884,1.11576840083569
"Honduras",2016,0.951728416651896,1.40931808191317,1.12685748511947,0.661233989228847,-0.32468870664037,-0.15541367988429,0.439321680607848
"Honduras",2017,0,1.40931808191317,1.12685748511947,0.661233989228847,-1,-1,-1
"Honduras",2018,0.765405769030419,1.40931808191317,1.12685748511947,0.661233989228847,-0.456896367928971,-0.320760806811989,0.157541477749897
"Honduras",2019,0.683433168795666,1.40931808191317,1.12685748511947,0.661233989228847,-0.515061094037838,-0.393505232187184,0.0335723509807904
"Honduras",2020,0.882372965911832,1.40931808191317,1.12685748511947,0.661233989228847,-0.373900769999348,-0.216961348206084,0.334433771229583
"Honduras",2021,0.437107366810536,1.40931808191317,1.12685748511947,0.661233989228847,-0.689844774987094,-0.612100578304989,-0.338952059436169
"Honduras",2022,0.537850675595782,1.40931808191317,1.12685748511947,0.661233989228847,-0.618361048156253,-0.522698581942898,-0.186595540524102
"Mexico",2000,1.86965225851703,0.983930398435636,0.246890227821844,0.041417497737454,0.900187514777077,6.57280786287811,44.1416034442442
